document_id,title,author,published_date,document_type,source_id,source_url,final_url,fulltext_status,rights_status,license,evidence_level,local_original_path,local_text_path,file_size,page_count,word_count,sha256,ocr_status,quality_status,retrieved_at,content_type,error_message,version,created_at,updated_at,relevance_status,relevance_score,relevance_reason,eligible_for_retrieval,canonical_document_id,is_retrieval_representative
DOC-000207,Study on the mechanism of the Pu-erh tea (Camellia sinensis var. assamica) extract inhibiting contraction of isolated mouse duodenum,Ailong Sha; Haiyan Hao,2021,journal-article,SRC-000002,https://actavet.vfu.cz/media/pdf/actavet_2021090030321.pdf,https://actavet.vfu.cz/media/pdf/actavet_2021090030321.pdf,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T13:52:42+00:00,2026-08-12T21:40:01+00:00,CORE_PUER,1.0,"direct Pu-erh identity marker in title: pu-erh; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000207,1
DOC-000208,Herbaspirillum sp. ZXN111 Colonization Characters to Different Tea Cultivars and the Effects on Tea Metabolites Profiling on Zijuan (Camellia sinensis var. assamica),,,component,SRC-000002,https://doi.org/10.1021/acs.jafc.3c00050.s001,https://doi.org/10.1021/acs.jafc.3c00050.s001,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T13:52:42+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000208,1
DOC-000209,Plant Growth-Promoting Activity of Herbaspirillum aquaticum ZXN111 on the Zijuan Tea Plant (Camellia sinensis var. assamica),,,component,SRC-000002,https://doi.org/10.1021/acs.jafc.1c08178.s001,https://doi.org/10.1021/acs.jafc.1c08178.s001,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T13:52:42+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000209,1
DOC-000210,"Potential Geographical Distributions and Spatial Shifts Trends of Ecological Tea Plantations of Camellia Sinensis VAR. Assamica in Yunnan Province, China",Peirou Yang; Weiheng Xu; Xingyong Liu; Leiguang Wang,2024-7-7,proceedings-article,SRC-000002,http://xplorestaging.ieee.org/ielx8/10640349/10640352/10641326.pdf?arnumber=10641326,http://xplorestaging.ieee.org/ielx8/10640349/10640352/10641326.pdf?arnumber=10641326,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T13:52:42+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000210,1
DOC-000211,"Influence of nitrogen and potassium on root nutrient and root CEC of different tea cultivars (Camellia sinensis, C. assamica and C. assamica spp. Lasiocalyx)",Jagadish Rajan; Shanmugaselvan Veilumuthu Anandhan,2016-6,journal-article,SRC-000002,https://api.elsevier.com/content/article/PII:S2452219816300362?httpAccept=text/xml,https://api.elsevier.com/content/article/PII:S2452219816300362?httpAccept=text/xml,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T13:52:42+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000211,1
DOC-000212,Evaluation of oral subchronic toxicity of Pu-erh green tea (camellia sinensis var. assamica) extract in Sprague Dawley rats,Di Wang; Jie Meng; Kunlong Xu; Rong Xiao; Mengjing Xu; Yang Liu; Yaowu Zhao; Ping Yao; Hong Yan; Liegang Liu,2012-8,journal-article,SRC-000002,https://api.elsevier.com/content/article/PII:S0378874112003984?httpAccept=text/xml,https://api.elsevier.com/content/article/PII:S0378874112003984?httpAccept=text/xml,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T13:52:42+00:00,2026-08-12T21:40:01+00:00,CORE_PUER,1.0,"direct Pu-erh identity marker in title: pu-erh; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000212,1
DOC-000213,Khảo sát đặc điểm thực vật và trình tự gen matK của trà Assam (Camellia sinensis var. assamica),Khấu Hoàng Kim Giao; Nguyễn Huệ Quang; Lê Khả Hào,2026-1-28,journal-article,SRC-000002,https://jst.ntt.edu.vn/index.php/jst/article/download/907/803,https://jst.ntt.edu.vn/index.php/jst/article/download/907/803,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T13:52:42+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: camellia sinensis; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000213,1
DOC-000214,"The green synthesis of Zinc Oxide nanoparticles utilizing Camellia Sinensis var. Assamica found in commercial tea dust, and their broad spectrum antibacterial activity",Ronith Lahoti; Dusty Carroll,2024-10-10,posted-content,SRC-000002,https://chemrxiv.org/doi/pdf/10.26434/chemrxiv-2024-7c8kt-v2,https://chemrxiv.org/doi/pdf/10.26434/chemrxiv-2024-7c8kt-v2,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T13:52:42+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000214,1
DOC-000215,"‘Discovery’ of the tea plant Thea assamica (now, Camellia sinensis var. assamica) in the Indian territory in the 1830s",,2021,journal-article,SRC-000002,https://doi.org/10.56042/ijnpr.v12i1.30184,https://doi.org/10.56042/ijnpr.v12i1.30184,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T13:52:42+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000215,1
DOC-000216,Predicting Precursor Ions Combined with Fragmentation Pathway for Screening and Identification of Flavan-3-ol Oligomers in Tea (Camellia sinensis. var. assamica),,,component,SRC-000002,https://doi.org/10.1021/jasms.4c00390.s001,https://doi.org/10.1021/jasms.4c00390.s001,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T13:52:42+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000216,1
DOC-000217,Metabolites and Transcriptional Profiling Analysis Reveal the Molecular Mechanisms of the Anthocyanin Metabolism in the Zijuan Tea Plant (Camellia sinensis var. assamica),,,component,SRC-000002,https://doi.org/10.1021/acs.jafc.0c06439.s001,https://doi.org/10.1021/acs.jafc.0c06439.s001,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T13:52:42+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000217,1
DOC-000218,"Deciphering tea tree chloroplast and mitochondrial genomes of
                  <i>Camellia sinensis</i>
                  var.
                  <i>assamica</i>",Fen Zhang; Wei Li; Cheng-wen Gao; Li-zhi Gao,2019-1-29,posted-content,SRC-000002,https://syndication.highwire.org/content/doi/10.1101/532853,https://syndication.highwire.org/content/doi/10.1101/532853,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T13:52:42+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000218,1
DOC-000219,"The green synthesis of Zinc Oxide nanoparticles utilizing Camellia Sinensis var. Assamica found in commercial tea dust, and their broad spectrum antibacterial activity",Ronith Lahoti; Dusty Carroll,2024-9-20,posted-content,SRC-000002,https://chemrxiv.org/doi/pdf/10.26434/chemrxiv-2024-7c8kt,https://chemrxiv.org/doi/pdf/10.26434/chemrxiv-2024-7c8kt,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T13:52:42+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000214,0
DOC-000220,"Assessing genetic diversity in Vietnam tea [Camellia sinensis (L.) O. Kuntze] using morphology, inter-simple sequence repeat (ISSR) and microsatellite (SSR) markers",; Thai Dan Vo,,dissertation,SRC-000002,https://doi.org/10.53846/goediss-1693,https://doi.org/10.53846/goediss-1693,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T13:52:42+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000220,1
DOC-000221,Predicting Precursor Ions Combined with Fragmentation Pathway for Screening and Identification of Flavan-3-ol Oligomers in Tea (Camellia sinensis. var. assamica),,,component,SRC-000002,https://doi.org/10.1021/jasms.4c00390.s002,https://doi.org/10.1021/jasms.4c00390.s002,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T13:52:42+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000221,1
DOC-000222,Metabolites and Transcriptional Profiling Analysis Reveal the Molecular Mechanisms of the Anthocyanin Metabolism in the Zijuan Tea Plant (Camellia sinensis var. assamica),,,component,SRC-000002,https://doi.org/10.1021/acs.jafc.0c06439.s004,https://doi.org/10.1021/acs.jafc.0c06439.s004,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T13:52:42+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000222,1
DOC-000223,GENETIC DIVERSITY OF INDONESIAN TEA (CAMELLIA SINENSIS VAR. SINENSIS) CLONES IN RELATION TO MACRONUTRIENT UPTAKE AND GREEN TEA SENSORY QUALITY,H MAULANA,2025-12-31,journal-article,SRC-000002,https://doi.org/10.54910/sabrao2025.57.6.18,https://doi.org/10.54910/sabrao2025.57.6.18,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T13:52:42+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000223,1
DOC-000224,Evaluation of reproductive and developmental toxicities of Pu-erh black tea (Camellia sinensis var. assamica) extract in Sprague Dawley rats,Di Wang; Jie Meng; Hui Gao; Kunlong Xu; Rong Xiao; Ying Zhong; Xiao Luo; Ping Yao; Hong Yan; Liegang Liu,2013-6,journal-article,SRC-000002,https://api.elsevier.com/content/article/PII:S0378874113002572?httpAccept=text/xml,https://api.elsevier.com/content/article/PII:S0378874113002572?httpAccept=text/xml,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T13:52:42+00:00,2026-08-12T21:40:01+00:00,CORE_PUER,1.0,"direct Pu-erh identity marker in title: pu-erh; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000224,1
DOC-000225,Assessment of genetic diversity in cultivated Indian tea (Camellia sinensis (L.) Kuntze),Manprit Bajwa; Balwinder S. Bajwa; Arnab Sen,2018-6-30,journal-article,SRC-000002,https://doi.org/10.26679/pleione.30.6.2018.018-030,https://doi.org/10.26679/pleione.30.6.2018.018-030,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T13:52:42+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000225,1
DOC-000226,"Genetic diversity of Shan tea (Camellia sinensis var. assamica) from Cao Son Commune, Lao Cai province using RAPD-PCR",Thuy-Lien Bui; Thi-Thuong Ngo; Xuan-Phong Ong; Van-Thiep Nguyen; Thi-Xuyen Ngo; Viet-Hong La,2025-12-30,journal-article,SRC-000002,https://sj.hpu2.edu.vn/index.php/journal/article/download/556/202,https://sj.hpu2.edu.vn/index.php/journal/article/download/556/202,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T13:52:42+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000226,1
DOC-000227,Genetic diversity and population structure revealed by Whole Genome Resequencing of Lushan Cloud Mist Tea (Camellia sinensis var. sinensis),Yanli Niu; Dongzhou Xia; Yansong Peng; Zhongxin Duan; Deshui Yu; Xinfeng Jiang; Binsheng Luo,2026-2-17,posted-content,SRC-000002,https://www.researchsquare.com/article/rs-8748651/v1,https://www.researchsquare.com/article/rs-8748651/v1,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T13:52:42+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000227,1
DOC-000228,Genetic diversity of tea plants (Camellia sinensis (L.) Kuntze) growing in the Russian humid subtropics,M. V. Gvasaliya,2018-12-17,journal-article,SRC-000002,https://doi.org/10.31360/2225-3068-2018-66-28-34,https://doi.org/10.31360/2225-3068-2018-66-28-34,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T13:52:42+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000228,1
DOC-000229,OA classics from Planet eBook,Peter Suber,2008-3-25,posted-content,SRC-000002,https://legacy.earlham.edu/~peters/fos/2008/03/oa-classics-from-planet-ebook.html,https://legacy.earlham.edu/~peters/fos/2008/03/oa-classics-from-planet-ebook.html,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:04:37+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000229,1
DOC-000230,"Online Read Ebook Valencia by Michelle Tea, Maggie Nelson",Walter Cunningham,2026-4-29,report,SRC-000002,https://doi.org/10.55277/researchhub.r8uipcp8.1,https://doi.org/10.55277/researchhub.r8uipcp8.1,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:04:37+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000230,1
DOC-000231,"[Pdf/ePub] Valencia by Michelle Tea, Maggie Nelson download ebook",Lynn Bangs,2026-5-3,report,SRC-000002,https://doi.org/10.55277/researchhub.cnjqa7w1.1,https://doi.org/10.55277/researchhub.cnjqa7w1.1,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:04:37+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000231,1
DOC-000232,[Pdf/ePub] Tea You at the Altar by Rebecca Thorne download ebook,Stephan Kelly,2026-5-5,report,SRC-000002,https://doi.org/10.55277/researchhub.fob5unwx.1,https://doi.org/10.55277/researchhub.fob5unwx.1,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:04:37+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000232,1
DOC-000233,Online Read Ebook Plato Goes to China: The Greek Classics and Chinese Nationalism by Shadi Bartsch,Eldon Spero,2026-4-27,report,SRC-000002,https://doi.org/10.55277/researchhub.9pct7jyt.1,https://doi.org/10.55277/researchhub.9pct7jyt.1,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:04:37+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000233,1
DOC-000234,Setting up a local Wikisource,Roderic Page,2010-3-3,posted-content,SRC-000002,https://iphylo.blogspot.com/2010/03/setting-up-local-wikisource.html,https://iphylo.blogspot.com/2010/03/setting-up-local-wikisource.html,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:04:37+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000234,1
DOC-000235,[Pdf/ePub] Neal Adams' DC Classics Artist's Edition Cover A (Batman Version) by Neal Adams download ebook,Sandra Maddux,2026-5-5,report,SRC-000002,https://doi.org/10.55277/researchhub.sljcxoqu.1,https://doi.org/10.55277/researchhub.sljcxoqu.1,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:04:37+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000235,1
DOC-000236,Tea Planting and Making,Jiahua Zhou,2020,book-chapter,SRC-000002,https://link.springer.com/content/pdf/10.1007/978-981-15-6525-0_20,https://link.springer.com/content/pdf/10.1007/978-981-15-6525-0_20,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:04:37+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000236,1
DOC-000237,Wikisource as a repository,Peter Suber,2009-6-20,posted-content,SRC-000002,https://legacy.earlham.edu/~peters/fos/2009/06/wikisource-as-repository.html,https://legacy.earlham.edu/~peters/fos/2009/06/wikisource-as-repository.html,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:04:37+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000237,1
DOC-000238,Wikisource session,Nicolas Vigneron,2021-10-19,journal-article,SRC-000002,https://septentrio.uit.no/index.php/SCS/article/download/5946/6251,https://septentrio.uit.no/index.php/SCS/article/download/5946/6251,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:04:37+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000238,1
DOC-000239,Home by Tea-time:,Deborah Ross,2000-3-20,book-chapter,SRC-000002,https://doi.org/10.2307/j.ctt18fs93w.15,https://doi.org/10.2307/j.ctt18fs93w.15,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:04:37+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000239,1
DOC-000240,Wikisource and the Scholarly Book,Christian Vandendorpe,2013-4-15,journal-article,SRC-000002,https://src-online.ca/index.php/src/article/download/58/146,https://src-online.ca/index.php/src/article/download/58/146,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:04:37+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000240,1
DOC-000241,Intertextuality Computing of Chinese Tea Classics,Miao Fang; Yi Jiang; Qi Zhao; Xin Jiang,2009,proceedings-article,SRC-000002,http://xplorestaging.ieee.org/ielx5/5361789/5362099/05362227.pdf?arnumber=5362227,http://xplorestaging.ieee.org/ielx5/5361789/5362099/05362227.pdf?arnumber=5362227,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:04:37+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000241,1
DOC-000242,A Study on Machine Translation of Register-Specific Terms in Tea Classics,Jiang Xin; Zhao Lixin; Wu Di,2009-7,proceedings-article,SRC-000002,http://xplorestaging.ieee.org/ielx5/5210823/5210824/05211149.pdf?arnumber=5211149,http://xplorestaging.ieee.org/ielx5/5210823/5210824/05211149.pdf?arnumber=5211149,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:04:37+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000242,1
DOC-000243,"Wikipédia, Wikimedia Commons et Wikisource, un eldorado de visibilité",William Yoakim,2020-2-17,journal-article,SRC-000002,https://doi.org/10.7202/1067524ar,https://doi.org/10.7202/1067524ar,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:04:37+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000243,1
DOC-000244,Building Arabic corpora from Wikisource,Imene Bensalem; Salim Chikhi; Paolo Rosso,2013-5,proceedings-article,SRC-000002,http://xplorestaging.ieee.org/ielx7/6597907/6616408/06616474.pdf?arnumber=6616474,http://xplorestaging.ieee.org/ielx7/6597907/6616408/06616474.pdf?arnumber=6616474,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:04:37+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000244,1
DOC-000245,Rich Texts: Wikisource as an Open Access Repository for Law and the Humanities,Timothy K. Armstrong,2010,journal-article,SRC-000002,https://doi.org/10.2139/ssrn.1566148,https://doi.org/10.2139/ssrn.1566148,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:04:37+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000245,1
DOC-000246,Multilayer Anchor Alignment in AC-E Parallel Corpora of Chinese Tea Classics,Jiang Yi; Jiang Xin; Wang Dapeng,2009-6,proceedings-article,SRC-000002,http://xplorestaging.ieee.org/ielx5/5230910/5230911/05231285.pdf?arnumber=5231285,http://xplorestaging.ieee.org/ielx5/5230910/5230911/05231285.pdf?arnumber=5231285,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:04:37+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000246,1
DOC-000247,Patchwork Paratexts and Monstrous Metapoetics: “After tea M reads Ovid”,Genevieve Liveley,2018,book-chapter,SRC-000002,https://doi.org/10.5040/9781350054912.ch-001,https://doi.org/10.5040/9781350054912.ch-001,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:04:37+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000247,1
DOC-000248,Automatic Word Segmentation for Chinese Classics of Tea Based on Tree-Pruning,Miao Fang; Yi Jiang; Qi Zhao; Xin Jiang,2009,proceedings-article,SRC-000002,http://xplorestaging.ieee.org/ielx5/5361789/5362099/05362115.pdf?arnumber=5362115,http://xplorestaging.ieee.org/ielx5/5361789/5362099/05362115.pdf?arnumber=5362115,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:04:37+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000248,1
DOC-000249,A study on manufacturing method of Choui tea - Focused on site research shown on records in classics and literature,정서경,2016-12,journal-article,SRC-000002,https://doi.org/10.17790/kors.2016..59.205,https://doi.org/10.17790/kors.2016..59.205,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:04:37+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000249,1
DOC-000250,Wikisource as a tool for OCR transcription correction: The National Library of Scotland’s response to COVID-19,Gavin Willshaw,2021-9-15,book-chapter,SRC-000002,https://doi.org/10.3998/mpub.11778416.ch18.en,https://doi.org/10.3998/mpub.11778416.ch18.en,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:04:37+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000250,1
DOC-000251,EBOOK - MARCO AURELIO descargar ebook gratis,Lee Werner,2026-5-1,report,SRC-000002,https://doi.org/10.55277/researchhub.vk28jv3t.1,https://doi.org/10.55277/researchhub.vk28jv3t.1,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:04:37+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000251,1
DOC-000252,Tea Party Women: Why They Join and Why They Matter,Margaret Power,2016-11-7,journal-article,SRC-000002,http://link.springer.com/content/pdf/10.1007/s11199-016-0703-1.pdf,http://link.springer.com/content/pdf/10.1007/s11199-016-0703-1.pdf,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:04:37+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000252,1
DOC-000279,Online Read Ebook No Domain: The John McAfee Tapes by,Lisa Brandt,2026-5-2,report,SRC-000002,https://doi.org/10.55277/researchhub.o7hw43yp.1,https://doi.org/10.55277/researchhub.o7hw43yp.1,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:06:09+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000279,1
DOC-000280,Figure 4: Domain analysis of PP2A proteins in tea plant.,,,component,SRC-000002,https://doi.org/10.7717/peerj.19431/fig-4,https://doi.org/10.7717/peerj.19431/fig-4,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:06:09+00:00,2026-08-12T21:40:01+00:00,SUPPORTING_TEA,0.82,"tea identity marker in title: tea; metadata or fulltext is not locally verified, so retrieval remains disabled",0,DOC-000280,1
DOC-000281,Public Domain,,2018,other,SRC-000002,https://doi.org/10.5040/9781350983120,https://doi.org/10.5040/9781350983120,METADATA_ONLY,unknown,unknown,B,,,0,0,0,,not_required,unverified,,,,1,2026-07-31T14:06:09+00:00,2026-08-12T21:40:01+00:00,NEEDS_REVIEW,0.0,no reliable tea-domain or exclusion signal,0,DOC-000281,1
