claim_id,document_id,document_title,risk_class,assessment_status,disposition,source_match_status,context_type,study_design,scope_summary,limitation_note,paragraph_id,page_start,human_signoff_status,publication_status,reviewer_kind,reviewed_at
CLM-AE610529DB867558CA23,DOC-000426,Integrated Microbiome-Metabolome Analysis and Functional Strain Validation Reveal Key Biochemical Transformations During Pu-erh Tea Pile Fermentation.,HIGH_HEALTH,SOURCE_CHECKED_AI_ASSISTED,RETAIN_PRECLINICAL_ONLY,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,MICROBIOLOGY_STUDY,只可表述為《Integrated Microbiome-Metabolome Analysis and Functional Strain Validation Reveal Key Biochemical Transformations During Pu-erh Tea Pile Fermentation.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。只屬前臨床或非人體證據，不可寫成人體療效。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。 動物、細胞、線蟲或體外結果不能直接外推至人體飲用效果。,DOC-000426-P0001-P0001-CHK-009194,,REQUIRED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-E54DA22B25AA0680020C,DOC-000421,"Study on the Functional, Physiological, and Sensory Properties of Coffee Leaf Dark Tea Processed Using the Pile Fermentation Method of Pu-Erh Tea.",HIGH_HEALTH,SOURCE_CHECKED_AI_ASSISTED,REJECT_OUT_OF_SCOPE,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,IN_VITRO_CHEMICAL,"只可表述為《Study on the Functional, Physiological, and Sensory Properties of Coffee Leaf Dark Tea Processed Using the Pile Fermentation Method of Pu-Erh Tea.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 IN_VITRO_CHEMICAL。本候選不適合轉化為公開知識主張。",目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000421-P0002-P0003-CHK-009013,,NOT_REQUIRED_REJECTED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-E60A13E8716AF99A71F2,DOC-000484,Bioactive Compound Fingerprint Analysis of Aged Raw Pu'er Tea and Young Ripened Pu'er Tea.,HIGH_HEALTH,SOURCE_CHECKED_AI_ASSISTED,RETAIN_PRECLINICAL_ONLY,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,ANIMAL_STUDY,只可表述為《Bioactive Compound Fingerprint Analysis of Aged Raw Pu'er Tea and Young Ripened Pu'er Tea.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 ANIMAL_STUDY。只屬前臨床或非人體證據，不可寫成人體療效。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。 動物、細胞、線蟲或體外結果不能直接外推至人體飲用效果。,DOC-000484-P0001-P0002-CHK-011181,,REQUIRED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-069B4A2D6C9675C0559A,DOC-000406,Multiscale mechanistic insights into sonochemical energy coupling and flavor evolution in Pu‑erh tea.,HIGH_PROVENANCE,SOURCE_CHECKED_AI_ASSISTED,RETAIN_METHOD_DESCRIPTION,EXACT_NORMALISED_MATCH,METHOD_DESCRIPTION,MICROBIOLOGY_STUDY,只可表述為《Multiscale mechanistic insights into sonochemical energy coupling and flavor evolution in Pu‑erh tea.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000406-P0001-P0001-CHK-008411,,REQUIRED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-07E9D56DC9AFCB7BBC10,DOC-000420,Characterization of primary aroma compounds in Pu-erh raw tea sourced from various regions using gas chromatography-mass spectrometry and headspace solid-phase microextraction.,HIGH_PROVENANCE,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,MICROBIOLOGY_STUDY,只可表述為《Characterization of primary aroma compounds in Pu-erh raw tea sourced from various regions using gas chromatography-mass spectrometry and headspace solid-phase microextraction.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000420-P0001-P0001-CHK-008968,,REQUIRED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-0C1A7DF3B9EA9B967A0D,DOC-000449,"The Growing Altitude Influences the Flavor Precursors, Sensory Characteristics and Cupping Quality of the Pu'er Coffee Bean.",HIGH_PROVENANCE,SOURCE_CHECKED_AI_ASSISTED,NEEDS_SUBJECT_RESOLUTION,EXACT_NORMALISED_MATCH,METHOD_DESCRIPTION,COMPOSITION_ANALYSIS,"只可表述為《The Growing Altitude Influences the Flavor Precursors, Sensory Characteristics and Cupping Quality of the Pu'er Coffee Bean.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 COMPOSITION_ANALYSIS。",目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000449-P0001-P0001-CHK-009999,,REQUIRED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-13A90BF92D5C26FF23E8,DOC-000458,"Effects of Region, Processing, and Their Interaction on the Elemental Profiles of Pu-Erh Tea.",HIGH_PROVENANCE,SOURCE_CHECKED_AI_ASSISTED,DEFER_TO_PRIMARY_SOURCE,EXACT_NORMALISED_MATCH,INTRODUCTION_BACKGROUND,AUTHENTICATION_STUDY,"只可表述為《Effects of Region, Processing, and Their Interaction on the Elemental Profiles of Pu-Erh Tea.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 AUTHENTICATION_STUDY。本句位於背景或轉述語境，發布前須追查原始被引來源。",目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。 句子可能只是作者概述或引用他人研究，不能把本文當作原始證據。,DOC-000458-P0002-P0003-CHK-010296,,REQUIRED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-153E638AB2B0500AAA24,DOC-000399,A Nomogram Model for Predicting the Polyphenol Content of Pu-Erh Tea.,HIGH_PROVENANCE,SOURCE_CHECKED_AI_ASSISTED,DEFER_TO_PRIMARY_SOURCE,EXACT_NORMALISED_MATCH,INTRODUCTION_BACKGROUND,UNKNOWN_RESEARCH_DESIGN,只可表述為《A Nomogram Model for Predicting the Polyphenol Content of Pu-Erh Tea.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 UNKNOWN_RESEARCH_DESIGN。本句位於背景或轉述語境，發布前須追查原始被引來源。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。 句子可能只是作者概述或引用他人研究，不能把本文當作原始證據。,DOC-000399-P0001-P0002-CHK-008126,,REQUIRED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-293E03E35BF38B8E898D,DOC-000400,"Characteristic Changes and Potential Markers of Flavour in Raw Pu-Erh Tea with Different Ageing Cycles Analysed by HPLC, HS-SPME-GC-MS, and OAV.",HIGH_PROVENANCE,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,UNKNOWN_RESEARCH_DESIGN,"只可表述為《Characteristic Changes and Potential Markers of Flavour in Raw Pu-Erh Tea with Different Ageing Cycles Analysed by HPLC, HS-SPME-GC-MS, and OAV.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 UNKNOWN_RESEARCH_DESIGN。",目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000400-P0001-P0001-CHK-008169,,REQUIRED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-2960BF3EB1C6AE246F90,DOC-000420,Characterization of primary aroma compounds in Pu-erh raw tea sourced from various regions using gas chromatography-mass spectrometry and headspace solid-phase microextraction.,HIGH_PROVENANCE,SOURCE_CHECKED_AI_ASSISTED,DEFER_TO_PRIMARY_SOURCE,EXACT_NORMALISED_MATCH,INTRODUCTION_BACKGROUND,MICROBIOLOGY_STUDY,只可表述為《Characterization of primary aroma compounds in Pu-erh raw tea sourced from various regions using gas chromatography-mass spectrometry and headspace solid-phase microextraction.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。本句位於背景或轉述語境，發布前須追查原始被引來源。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。 句子可能只是作者概述或引用他人研究，不能把本文當作原始證據。,DOC-000420-P0001-P0002-CHK-008950,,REQUIRED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-2DE32BE0FB8D1B084D93,DOC-000064,"BEYOND SURPLUS: A REVIEW OF CULTURAL, ECOLOGICAL, AND TECHNOLOGICAL DRIVERS OF SUSTAINABLE TEA DEVELOPMENT IN YUNNAN, CHINA",HIGH_PROVENANCE,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,PUNCTUATION_INSENSITIVE_MATCH,UNSPECIFIED_CONTEXT,NARRATIVE_REVIEW,"只可表述為《BEYOND SURPLUS: A REVIEW OF CULTURAL, ECOLOGICAL, AND TECHNOLOGICAL DRIVERS OF SUSTAINABLE TEA DEVELOPMENT IN YUNNAN, CHINA》在其自身樣本、方法及條件下的來源記載；研究設計標記為 NARRATIVE_REVIEW。",目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。,DOC-000064-P0001-P0002-CHK-006837,4,REQUIRED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-37FD1D63654BC4582D83,DOC-000400,"Characteristic Changes and Potential Markers of Flavour in Raw Pu-Erh Tea with Different Ageing Cycles Analysed by HPLC, HS-SPME-GC-MS, and OAV.",HIGH_PROVENANCE,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,UNKNOWN_RESEARCH_DESIGN,"只可表述為《Characteristic Changes and Potential Markers of Flavour in Raw Pu-Erh Tea with Different Ageing Cycles Analysed by HPLC, HS-SPME-GC-MS, and OAV.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 UNKNOWN_RESEARCH_DESIGN。",目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000400-P0001-P0002-CHK-008166,,REQUIRED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-3970AF8422EEDE9D784E,DOC-000472,Simultaneous Distillation Extraction of Some Volatile Flavor Components from Pu-erh Tea Samples-Comparison with Steam Distillation-Liquid/Liquid Extraction and Soxhlet Extraction.,HIGH_PROVENANCE,SOURCE_CHECKED_AI_ASSISTED,DEFER_TO_PRIMARY_SOURCE,EXACT_NORMALISED_MATCH,INTRODUCTION_BACKGROUND,COMPOSITION_ANALYSIS,只可表述為《Simultaneous Distillation Extraction of Some Volatile Flavor Components from Pu-erh Tea Samples-Comparison with Steam Distillation-Liquid/Liquid Extraction and Soxhlet Extraction.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 COMPOSITION_ANALYSIS。本句位於背景或轉述語境，發布前須追查原始被引來源。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。 句子可能只是作者概述或引用他人研究，不能把本文當作原始證據。,DOC-000472-P0001-P0002-CHK-010784,,REQUIRED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-4BC046CAE98C1EC9CB35,DOC-000420,Characterization of primary aroma compounds in Pu-erh raw tea sourced from various regions using gas chromatography-mass spectrometry and headspace solid-phase microextraction.,HIGH_PROVENANCE,SOURCE_CHECKED_AI_ASSISTED,REJECT_FRAGMENT_OR_NOISE,EXACT_NORMALISED_MATCH,FRAGMENT_OR_CAPTION,MICROBIOLOGY_STUDY,只可表述為《Characterization of primary aroma compounds in Pu-erh raw tea sourced from various regions using gas chromatography-mass spectrometry and headspace solid-phase microextraction.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。本候選不適合轉化為公開知識主張。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000420-P0004-P0005-CHK-008965,,NOT_REQUIRED_REJECTED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-4D76CC5FD956A8A92B8C,DOC-000458,"Effects of Region, Processing, and Their Interaction on the Elemental Profiles of Pu-Erh Tea.",HIGH_PROVENANCE,SOURCE_CHECKED_AI_ASSISTED,DEFER_TO_PRIMARY_SOURCE,EXACT_NORMALISED_MATCH,INTRODUCTION_BACKGROUND,AUTHENTICATION_STUDY,"只可表述為《Effects of Region, Processing, and Their Interaction on the Elemental Profiles of Pu-Erh Tea.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 AUTHENTICATION_STUDY。本句位於背景或轉述語境，發布前須追查原始被引來源。",目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。 句子可能只是作者概述或引用他人研究，不能把本文當作原始證據。,DOC-000458-P0002-P0003-CHK-010296,,REQUIRED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-505F61CC371A10A27B0A,DOC-000461,Analysis of Volatile Profile and Aromatic Characteristics of Raw Pu-erh Tea during Storage Based on GC-MS and Odor Activity Value.,HIGH_PROVENANCE,SOURCE_CHECKED_AI_ASSISTED,DEFER_TO_PRIMARY_SOURCE,EXACT_NORMALISED_MATCH,INTRODUCTION_BACKGROUND,TRADITIONAL_CLAIM,只可表述為《Analysis of Volatile Profile and Aromatic Characteristics of Raw Pu-erh Tea during Storage Based on GC-MS and Odor Activity Value.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 TRADITIONAL_CLAIM。本句位於背景或轉述語境，發布前須追查原始被引來源。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。 句子可能只是作者概述或引用他人研究，不能把本文當作原始證據。,DOC-000461-P0001-P0001-CHK-010423,,REQUIRED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-52AF63A23EA5F1CCF769,DOC-000400,"Characteristic Changes and Potential Markers of Flavour in Raw Pu-Erh Tea with Different Ageing Cycles Analysed by HPLC, HS-SPME-GC-MS, and OAV.",HIGH_PROVENANCE,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,UNKNOWN_RESEARCH_DESIGN,"只可表述為《Characteristic Changes and Potential Markers of Flavour in Raw Pu-Erh Tea with Different Ageing Cycles Analysed by HPLC, HS-SPME-GC-MS, and OAV.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 UNKNOWN_RESEARCH_DESIGN。",目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000400-P0001-P0002-CHK-008166,,REQUIRED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-5533B00B2078B5834C19,DOC-000420,Characterization of primary aroma compounds in Pu-erh raw tea sourced from various regions using gas chromatography-mass spectrometry and headspace solid-phase microextraction.,HIGH_PROVENANCE,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,MICROBIOLOGY_STUDY,只可表述為《Characterization of primary aroma compounds in Pu-erh raw tea sourced from various regions using gas chromatography-mass spectrometry and headspace solid-phase microextraction.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000420-P0001-P0001-CHK-008968,,REQUIRED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-6439BF412DCEF6DB9D13,DOC-000400,"Characteristic Changes and Potential Markers of Flavour in Raw Pu-Erh Tea with Different Ageing Cycles Analysed by HPLC, HS-SPME-GC-MS, and OAV.",HIGH_PROVENANCE,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,UNKNOWN_RESEARCH_DESIGN,"只可表述為《Characteristic Changes and Potential Markers of Flavour in Raw Pu-Erh Tea with Different Ageing Cycles Analysed by HPLC, HS-SPME-GC-MS, and OAV.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 UNKNOWN_RESEARCH_DESIGN。",目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000400-P0001-P0002-CHK-008168,,REQUIRED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-73A52611BB7C4AAA4AB7,DOC-000472,Simultaneous Distillation Extraction of Some Volatile Flavor Components from Pu-erh Tea Samples-Comparison with Steam Distillation-Liquid/Liquid Extraction and Soxhlet Extraction.,HIGH_PROVENANCE,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,COMPOSITION_ANALYSIS,只可表述為《Simultaneous Distillation Extraction of Some Volatile Flavor Components from Pu-erh Tea Samples-Comparison with Steam Distillation-Liquid/Liquid Extraction and Soxhlet Extraction.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 COMPOSITION_ANALYSIS。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000472-P0001-P0002-CHK-010807,,REQUIRED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-74FE54D9AF6B5036DC29,DOC-000427,ECS-tea: a bio-inspired high-precision detection and localization algorithm for young shoots of Pu-erh tea.,HIGH_PROVENANCE,SOURCE_CHECKED_AI_ASSISTED,RETAIN_AS_INTERPRETATION_ONLY,EXACT_NORMALISED_MATCH,DISCUSSION_INFERENCE,TRADITIONAL_CLAIM,只可表述為《ECS-tea: a bio-inspired high-precision detection and localization algorithm for young shoots of Pu-erh tea.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 TRADITIONAL_CLAIM。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000427-P0001-P0002-CHK-009255,,REQUIRED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-89D60B30D43E9E6C883E,DOC-000413,Production of theophylline via aerobic fermentation of pu-erh tea using tea-derived fungi.,HIGH_PROVENANCE,SOURCE_CHECKED_AI_ASSISTED,DEFER_TO_PRIMARY_SOURCE,EXACT_NORMALISED_MATCH,INTRODUCTION_BACKGROUND,MICROBIOLOGY_STUDY,只可表述為《Production of theophylline via aerobic fermentation of pu-erh tea using tea-derived fungi.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 MICROBIOLOGY_STUDY。本句位於背景或轉述語境，發布前須追查原始被引來源。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。 句子可能只是作者概述或引用他人研究，不能把本文當作原始證據。,DOC-000413-P0001-P0002-CHK-008694,,REQUIRED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-AA00812D38361EE8A833,DOC-000422,Comparative analysis of volatiles difference of Yunnan sun-dried Pu-erh green tea from different tea mountains: Jingmai and Wuliang mountain by chemical fingerprint similarity combined with principal component analysis and cluster analysis.,HIGH_PROVENANCE,SOURCE_CHECKED_AI_ASSISTED,REJECT_OUT_OF_SCOPE,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,TRADITIONAL_CLAIM,只可表述為《Comparative analysis of volatiles difference of Yunnan sun-dried Pu-erh green tea from different tea mountains: Jingmai and Wuliang mountain by chemical fingerprint similarity combined with principal component analysis and cluster analysis.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 TRADITIONAL_CLAIM。本候選不適合轉化為公開知識主張。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000422-P0001-P0002-CHK-009039,,NOT_REQUIRED_REJECTED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-B9AD0BDC05B32BB362BA,DOC-000458,"Effects of Region, Processing, and Their Interaction on the Elemental Profiles of Pu-Erh Tea.",HIGH_PROVENANCE,SOURCE_CHECKED_AI_ASSISTED,RETAIN_METHOD_DESCRIPTION,EXACT_NORMALISED_MATCH,METHOD_DESCRIPTION,AUTHENTICATION_STUDY,"只可表述為《Effects of Region, Processing, and Their Interaction on the Elemental Profiles of Pu-Erh Tea.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 AUTHENTICATION_STUDY。",目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000458-P0001-P0001-CHK-010301,,REQUIRED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-D3EEC8F97123D19816A2,DOC-000064,"BEYOND SURPLUS: A REVIEW OF CULTURAL, ECOLOGICAL, AND TECHNOLOGICAL DRIVERS OF SUSTAINABLE TEA DEVELOPMENT IN YUNNAN, CHINA",HIGH_PROVENANCE,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,PUNCTUATION_INSENSITIVE_MATCH,UNSPECIFIED_CONTEXT,NARRATIVE_REVIEW,"只可表述為《BEYOND SURPLUS: A REVIEW OF CULTURAL, ECOLOGICAL, AND TECHNOLOGICAL DRIVERS OF SUSTAINABLE TEA DEVELOPMENT IN YUNNAN, CHINA》在其自身樣本、方法及條件下的來源記載；研究設計標記為 NARRATIVE_REVIEW。",目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。,DOC-000064-P0001-P0002-CHK-006837,4,REQUIRED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-D99603746A4E3080772D,DOC-000444,Detection and recognition of foreign objects in Pu-erh Sun-dried green tea using an improved YOLOv8 based on deep learning.,HIGH_PROVENANCE,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,UNSPECIFIED_CONTEXT,SAFETY_STUDY,只可表述為《Detection and recognition of foreign objects in Pu-erh Sun-dried green tea using an improved YOLOv8 based on deep learning.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 SAFETY_STUDY。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000444-P0001-P0001-CHK-009828,,REQUIRED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-E44358D95FF65B19BAD8,DOC-000448,Evaluating the productivity of ancient Pu'er tea trees (Camellia sinensis var. assamica): a multivariate modeling approach.,HIGH_PROVENANCE,SOURCE_CHECKED_AI_ASSISTED,DEFER_TO_PRIMARY_SOURCE,EXACT_NORMALISED_MATCH,INTRODUCTION_BACKGROUND,TRADITIONAL_CLAIM,只可表述為《Evaluating the productivity of ancient Pu'er tea trees (Camellia sinensis var. assamica): a multivariate modeling approach.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 TRADITIONAL_CLAIM。本句位於背景或轉述語境，發布前須追查原始被引來源。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。 句子可能只是作者概述或引用他人研究，不能把本文當作原始證據。,DOC-000448-P0003-P0004-CHK-009962,,REQUIRED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-FFE642526B14943F237E,DOC-000458,"Effects of Region, Processing, and Their Interaction on the Elemental Profiles of Pu-Erh Tea.",HIGH_PROVENANCE,SOURCE_CHECKED_AI_ASSISTED,RETAIN_METHOD_DESCRIPTION,EXACT_NORMALISED_MATCH,METHOD_DESCRIPTION,AUTHENTICATION_STUDY,"只可表述為《Effects of Region, Processing, and Their Interaction on the Elemental Profiles of Pu-Erh Tea.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 AUTHENTICATION_STUDY。",目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000458-P0001-P0001-CHK-010301,,REQUIRED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
CLM-0015663EF1EEEC292EB6,DOC-000412,Enhanced Fermentation of Pu-Erh Tea with Aspergillus niger : Quality and Microbial Community Analysis.,HIGH_HISTORY_STANDARD_CULTURE,SOURCE_CHECKED_AI_ASSISTED,RETAIN_SOURCE_REPORTED_OBSERVATION,EXACT_NORMALISED_MATCH,RESULTS_OBSERVATION,COMPOSITION_ANALYSIS,只可表述為《Enhanced Fermentation of Pu-Erh Tea with Aspergillus niger : Quality and Microbial Community Analysis.》在其自身樣本、方法及條件下的來源記載；研究設計標記為 COMPOSITION_ANALYSIS。,目前只有一個來源句與一個相連正文段落，尚未完成獨立來源交叉核對。 原件沒有可用 PDF 頁碼，須以標題路徑及段落識別碼定位。,DOC-000412-P0001-P0001-CHK-008673,,REQUIRED,HOLD,AI_ASSISTED_SOURCE_CHECK,2026-08-12T21:10:37+00:00
